numero_aviso;fecha_creacion;tipo_carroceria;marca;linea;version;modelo;version_hechos;codigo_irs;nombre_irs;piezas_totales;piezas_cambio;estado_aviso
213697;2024-10-28 13:04:29.170000;;RENAULT;LOGAN F.II;DYNAMIQUE MT 1600CC [INT];2016;ubicacion: medellin antioquia version de los hechos: yo estaba estacionado para girar a la izquierda y un muchacho en una moto me pego y se dio a la huida. danos: bomper delantero, farola rayada celular: 314 8503476 e-mail: hernan19471@gmail.com;02090074nidn;guardapolvo plastico delantero izquierdo;5;5;OBJETADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02090129nndn;persiana;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;03040016nidn;farola izquierdo;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02020002ennn;calcomania aceite;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02090129nndn;persiana;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02090105nndn;marco frontal fibra;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02090112nndn;bomper delantero;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02020001ennn;calcomania a/a;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02020003ennn;calcomania anticorrosivo;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02090200nndn;capo;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;02030007indn;broches bomper delantero;11;11;ENTREGADO
99973;2023-11-21 18:47:58.780000;;CHEVROLET;SPARK [4];GT LTZ/PREMIER MT 1200CC 5P AA 2AB ABS;2020;transito por la autopista norte sentido sur -norte y al frente del tr?nsito de medellin el vehiculo de adelante freno pero no alcanzo a frenar y le peg? atras. rc asegurado distancia de seguridad - vehiculos afectados: no - otros afectados: no;04020009ennn;liquido refrigerante por galon;11;11;ENTREGADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02080020nndn;bocel persiana;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;03040038ndtn;stop derecho;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090045nntn;compuerta;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;03040041nitn;stop izquierdo;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02070006nntn;emblema linea;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;04020009ennn;liquido refrigerante por galon;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;05030041nnni;soporte exhosto;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090191nitn;soporte izquierdo bomper trasero;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;05050021nddn;enfocador plastico derecho radiador;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;05050017nndn;radiador de refrigerante;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090016ndtn;base portastop derecho;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090180ndtn;rejilla ventilacion derecho panel trasero;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090190nidn;soporte izquierdo bomper delantero;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090129nndn;persiana;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090113nntn;bomper trasero;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02080065nntn;moldura vidrio panoramico trasero;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02030022nndn;broches deflector marco frontal;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090112nndn;bomper delantero;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;03070001ennn;sensores de aproximacion;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02090212nndn;soporte central bomper delantero;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;02100135nntn;tapizado piso baul;33;33;OBJETADO
187318;2024-08-16 08:43:09.243000;;NISSAN;MARCH [FL];SENSE CONNECT AT 1600CC 2AB ABS CR;2019;asegurado transita por avenida regional en direccion sur norte calzada derecha carril izquierdo vehiculo que viene en la parte trasera de placas mgv 263 no respeta distancia de seguridad y lo colisiona este el impacto es lanzado hacia vehiculo de placas fbx333 que esta adelante ocasionando un choque m?ltiple - vehiculos afectados: no - otros afectados: no;04030002nnnn;pegante vidrio;33;33;OBJETADO
